AK	MO	73159.00
PA	MT	1958277.00
GA	FL	12592546.00
NE	OR	231580.00
AK	HI	272092.00
OH	MS	464879.00
AE	MT	250.00
MT	AZ	340534.00
AA	TN	1250.00
GU	PA	23679.00
AZ	AK	2384008.00
NE	GU	4500.00
VT	NC	215606.00
HI	ID	25400.00
AL	OR	904745.00
NM	AZ	1528826.00
GU	MP	339100.00
OR	PA	1025327.00
MI	CO	1661257.00
ME	IA	205750.00
IL	ME	2045000.00
KS	OH	2052321.00
UT	CO	1145284.00
NY	AL	12063036.00
MO	ID	212010.00
UK	MA	13182.00
LA	WY	115800.00
AL	GU	17100.00
ZZ	VT	978955.00
VA	LA	12844821.00
ME	FL	830047.00
MN	CT	669541.00
LA	WV	570213.00
MN	MN	234685535.00
AK	NH	209369.00
TN	MS	2341339.00
NY	MI	27481050.00
SD	MS	66043.00
CT	CT	448187252.00
AR	NC	912333.00
MT	WI	479408.00
CT	MN	2147688.00
NM	NJ	816017.00
NY	UT	15250508.00
UT	AS	21980.00
IN	MD	940358.00
NM	WI	1332493.00
MT	NJ	189400.00
GA	IA	1920642.00
FL	ME	4543337.00
VI	MT	113222.00
MS	GA	1640572.00
MI	AS	2000.00
UK	OH	22000.00
ME	DC	341985.00
KS	MA	6448458.00
MS	KS	593124.00
KS	TX	2075434.00
WY	ND	180350.00
SC	SD	330929.00
SC	TN	794247.00
CT	NM	1781235.00
NM	IN	650139.00
MA	NH	28485607.00
ME	OK	76350.00
OK	VI	23850.00
SD	CO	287359.00
TX	NH	4704587.00
TN	CO	1181211.00
KY	HI	43048.00
NJ	TN	2538404.00
NJ	SD	1140598.00
OH	AS	29000.00
MN	NM	621057.00
KY	MO	1272505.00
KS	KY	1182207.00
MA	PR	23450.00
TX	PR	35400.00
WV	PA	3609910.00
CO	PA	3770897.00
VA	ID	4533085.00
NV	WY	113078.00
AZ	MI	2175153.00
DC	VI	725188.00
AZ	UT	2638720.00
PR	VT	86845.00
MT	IN	58720.00
ND	MT	155882.00
NM	RI	146281.00
NV	WV	265725.00
MO	LA	966686.00
GA	DC	14242017.00
TN	AS	40400.00
MT	CA	365333.00
OH	CO	3250937.00
NH	VT	1870421.00
TX	HI	2890791.00
DC	DE	3894568.00
KY	NH	180159.00
HI	LA	88289.00
MA	HI	2125653.00
AZ	AL	941228.00
GA	OK	662651.00
TX	MO	12787646.00
MA	MO	5799852.00
ID	VT	358605.00
KY	PR	2000.00
MI	MS	900260.00
WI	SD	572508.00
WI	TN	252559.00
MT	RI	4650.00
OK	DE	259566.00
UT	MS	64306.00
NY	AK	4628777.00
NM	CA	2379422.00
IN	IL	16601631.00
LA	NC	2359278.00
OH	OR	714369.00
AK	AR	74913.00
NE	MS	30250.00
CA	IL	359363803.00
AS	PA	6000.00
FM	VT	30.00
TX	VA	58302301.00
AR	WV	71185.00
VT	WY	1300.00
ME	WA	242106.00
MA	VA	23413920.00
ZZ	ID	50800.00
NJ	AL	2745436.00
MD	DE	4256294.00
AL	MS	2045103.00
PR	LA	327050.00
LX	VT	450.00
WI	MI	2102823.00
BC	VT	550.00
SC	AL	1149136.00
WI	UT	520094.00
HI	VT	692292.00
MD	VI	793000.00
NJ	MI	4903056.00
NJ	UT	3899310.00
WI	AL	340475.00
SC	UT	487415.00
MO	VT	1189929.00
SC	MI	874838.00
WY	PA	690975.00
NH	LA	125250.00
SD	OR	133800.00
TN	OR	785241.00
KY	VA	4211963.00
GA	WA	820735.00
RI	IL	5098641.00
AZ	TN	663207.00
AZ	SD	658285.00
AK	NV	269731.00
NC	GA	3129431.00
VT	WV	43850.00
CO	ND	1087653.00
WV	ND	283056.00
AR	WY	91250.00
ID	LA	94678.00
AP	IL	4750.00
TA	VT	750.00
IA	DE	118150.00
IN	AL	347800.00
MP	NY	65471.00
VI	NY	2918497.00
AL	AR	1156947.00
VA	WV	14524709.00
LA	LA	296748762.00
SD	PR	3750.00
RI	TN	120671.00
RI	SD	96605.00
MA	CO	8374906.00
KS	WA	270116.00
TX	CO	13563034.00
TN	NH	844113.00
SD	NH	130396.00
AZ	IL	21216070.00
KY	AS	4000.00
NE	AR	194286.00
PR	NC	19310.00
OH	MO	3664562.00
AK	MS	35250.00
OH	HI	708017.00
OH	PR	12200.00
SW	MA	470.00
DE	SC	248902.00
NH	NC	838082.00
FR	VT	800.00
CA	SD	7799573.00
CA	TN	11087945.00
NY	MD	33760501.00
WA	ME	1049302.00
NE	NV	293919.00
NV	ID	466618.00
WY	KS	357252.00
VA	WY	2499266.00
KY	CO	389583.00
TN	HI	87890.00
IN	MI	1866415.00
MS	ND	72925.00
SD	HI	14900.00
SD	MO	344025.00
TN	MO	1537022.00
ID	NC	210398.00
AE	NY	93644.00
IN	UT	832748.00
MA	AS	6950.00
TX	AS	55550.00
OH	NH	1247685.00
PA	NY	27437713.00
AL	NV	931998.00
AB	VA	700.00
CA	UT	18178480.00
MT	NM	106040.00
ZZ	WV	5170.00
AP	AL	1092.00
CO	KS	1972379.00
WV	KS	312615.00
LA	VT	475400.00
VI	SC	173109.00
CA	MI	26655211.00
IL	DE	2957433.00
ME	KY	226475.00
RI	AL	118350.00
UT	NV	1534671.00
MN	IN	2888899.00
SD	VA	2605228.00
TN	VA	24167466.00
KS	OK	1127918.00
KY	OR	611488.00
WI	IL	19934352.00
NM	NM	173086741.00
FL	VI	187750.00
CT	IN	3320319.00
KS	DC	1618855.00
MS	PA	540360.00
ME	MA	4479929.00
IN	TN	1117969.00
IN	SD	285826.00
ME	TX	609408.00
MI	NV	2251656.00
AR	ID	525050.00
DE	NY	2101035.00
AA	MD	910.00
CT	CA	10194000.00
SC	IL	8621347.00
UT	AR	176036.00
VT	ID	37350.00
UK	FL	500.00
HI	NC	264547.00
MN	CA	2866972.00
MI	AR	1226780.00
MB	VT	1649.00
FL	DE	3045736.00
NJ	IL	53434160.00
MO	NC	1922273.00
GA	KY	4524448.00
GU	GA	25900.00
AP	MI	800.00
TX	OR	6892554.00
MN	RI	585811.00
AE	SC	100.00
AP	UT	2990.00
CA	AL	4380474.00
OR	GA	867829.00
MA	OR	3759083.00
RI	UT	143898.00
IL	VI	20950.00
TX	GU	59850.00
ZZ	WY	8550.00
OH	VA	12606706.00
PA	SC	2996219.00
CT	RI	4059688.00
RI	MI	303959.00
GA	TX	5710539.00
GA	MA	25536671.00
SD	NV	186648.00
TN	NV	1325674.00
NV	VT	833874.00
ME	OH	1183352.00
NH	WV	44310.00
UT	VA	3337440.00
MN	AZ	1073570.00
OR	KS	363287.00
KS	IA	712724.00
MI	VA	13086983.00
AL	MO	1515156.00
AL	HI	128900.00
CT	AZ	2985976.00
UK	OK	2000.00
GU	KS	4957.00
CA	AK	11483824.00
ID	WV	73950.00
AK	OR	96722.00
OH	AR	1653351.00
NE	MO	786179.00
WI	MD	743860.00
VT	LA	121152.00
NE	HI	105108.00
NJ	MD	10310417.00
ND	SC	11875.00
AR	LA	1286250.00
GA	OH	5601070.00
OK	ME	164700.00
MN	WI	7668146.00
ID	WY	53320.00
RI	AK	80500.00
MT	MN	311900.00
AL	NH	195402.00
AA	IL	-39850.00
VA	NC	20855569.00
CT	WI	4270383.00
OH	NV	2797772.00
SC	MD	783035.00
MT	CT	26400.00
AL	PR	30500.00
NM	MN	636008.00
CT	NJ	9547098.00
DC	ME	5412065.00
NM	CT	247718.00
TN	AR	3291965.00
SD	AR	115540.00
NC	ND	569966.00
MN	NJ	1023546.00
CO	GA	1824583.00
WV	GA	928957.00
NE	NH	171378.00
PR	WV	492076.00
KS	FL	1592976.00
NH	WY	24561.00
HI	WV	48418.00
UT	NH	256546.00
ME	NE	80950.00
MO	WV	1234470.00
NV	LA	770385.00
MI	NH	1447544.00
WY	GA	543188.00
MD	ME	3039941.00
MI	PR	500.00
KY	MS	217800.00
XX	MA	26100.00
XX	TX	500.00
NC	PA	3094079.00
VT	VT	25439513.00
AZ	MD	3218775.00
ND	NY	577021.00
UT	HI	109850.00
IN	AK	193400.00
GA	NE	455366.00
ZZ	NC	22363.00
NY	IL	235990776.00
UT	MO	358740.00
AS	GA	250.00
MI	MO	2378504.00
AL	VA	5921101.00
AR	VT	326166.00
MI	HI	381972.00
TX	MS	5726077.00
MO	WY	912200.00
MA	MS	804650.00
LA	ID	304550.00
NE	VA	1510267.00
HI	WY	3750.00
AK	CO	118696.00
NJ	NJ	642119457.00
GA	MT	917729.00
PA	FL	15839927.00
WI	AZ	1482543.00
VA	GA	16947973.00
AL	VI	8000.00
VI	IA	186081.00
IA	NV	289573.00
IN	CT	584740.00
MA	ME	10660022.00
SC	NJ	597206.00
IN	MN	1425066.00
TX	ME	2440155.00
AE	FL	17616.00
CO	NC	1902366.00
WV	NC	629000.00
SC	WI	1429598.00
AA	CA	10500.00
CT	MD	4542862.00
EN	VA	440.00
NE	VI	500.00
MS	LA	2500958.00
WA	AS	110955.00
MN	MD	1011223.00
NJ	WI	4905411.00
NE	DE	57622.00
ME	MT	150124.00
LA	ND	624683.00
WI	WI	236898311.00
AA	IN	600.00
KY	ME	101130.00
MD	MS	3779699.00
WA	CO	3221311.00
ND	OK	368800.00
HI	KS	24735.00
PA	IA	3420817.00
SC	AZ	619275.00
AL	DE	124450.00
MO	KS	12395962.00
ND	DC	562940.00
AE	IA	400.00
WI	NJ	792621.00
MP	FL	35500.00
NJ	AZ	3021972.00
VI	FL	166139.00
IA	AR	235918.00
QC	MD	150.00
MT	AK	89234.00
IL	NV	8397068.00
OR	WY	55488.00
RI	MN	179375.00
AZ	AZ	298182090.00
RI	CT	1504150.00
NY	RI	18838974.00
LA	PA	3058573.00
DC	MS	5842500.00
PR	KS	76650.00
AP	MN	434.00
ZZ	GA	47606.00
MS	VT	121498.00
MI	DE	315566.00
WA	OR	10458239.00
FL	AR	5586547.00
NS	VT	1400.00
NY	CA	77509745.00
UT	DE	32150.00
GU	WY	1000.00
NM	AK	469914.00
DE	FL	769771.00
WA	GU	26625.00
OK	MS	230240.00
FL	NV	10173434.00
ID	KS	84150.00
GU	WV	145000.00
NY	IN	21609741.00
WY	NC	466202.00
AZ	WI	5719013.00
UT	VI	8550.00
NC	ID	396480.00
DE	IA	232468.00
ND	WA	25800.00
NH	KS	86875.00
IL	AR	4012215.00
AZ	NJ	2870484.00
CA	MN	26288933.00
OR	WV	285761.00
CA	CT	20234785.00
DC	AS	54450.00
KS	NY	2677347.00
NH	GA	524461.00
NY	NJ	105627559.00
NM	UT	394103.00
SD	DE	14050.00
TN	DE	225580.00
NM	MI	636679.00
NV	PA	1797859.00
AR	ND	220735.00
CO	WY	2347999.00
WV	WY	336614.00
VI	WA	40700.00
OK	AS	1600.00
AZ	IN	2427047.00
NC	LA	824021.00
MT	UT	197047.00
CA	NM	17320309.00
IL	VA	31881012.00
MT	MI	108900.00
OH	VI	32666.00
NY	WI	24038437.00
IA	NH	101056.00
CN	MA	1000.00
ID	GA	407158.00
IR	VT	18775.00
AE	WA	10000.00
OH	DE	358456.00
MT	AL	161700.00
DC	CO	17137869.00
AZ	CA	8777809.00
RI	NM	117400.00
PA	WA	3345916.00
ON	VT	1740.00
DE	OK	21850.00
ZZ	KS	112174.00
PR	GA	93675.00
FL	VA	55644504.00
MD	OR	6128547.00
NY	AZ	15426212.00
AZ	RI	501828.00
WV	WV	204747365.00
CO	WV	1173852.00
VT	ND	20550.00
DE	DC	684969.00
OK	CO	1700404.00
SD	VI	1000.00
TN	VI	22500.00
MD	GU	79943.00
IA	HI	29640.00
NM	AL	170850.00
IA	MO	476471.00
AA	NJ	56100.00
SC	RI	321901.00
WY	WV	333807.00
DC	GU	172350.00
KS	SC	535100.00
GU	NC	13950.00
MO	GA	1709031.00
HI	GA	160718.00
NJ	RI	2671101.00
IL	PR	69350.00
DC	OR	11271732.00
FL	HI	2205980.00
NJ	CA	17273273.00
WI	IN	1395584.00
MP	OK	13000.00
WA	MS	282162.00
MD	CO	8857763.00
IL	NH	4000190.00
FL	MO	9254005.00
VI	OK	50208.00
MN	IL	22001829.00
NC	VT	1901870.00
VT	PA	461351.00
ND	FL	122857.00
MP	DC	51000.00
VI	DC	641025.00
SC	CA	1820661.00
OR	NC	1404436.00
AS	WY	10.00
AA	WI	550.00
IA	VA	2107619.00
OK	OR	309630.00
CT	IL	38932323.00
AR	PA	903838.00
NV	ND	314686.00
MS	ID	385600.00
NM	SD	153880.00
AK	ME	59400.00
NM	TN	195052.00
IN	NM	171103.00
SC	IN	859013.00
AE	OK	1000.00
PA	DC	19567717.00
WI	CA	2335958.00
NJ	IN	5639364.00
ND	IA	128080.00
FL	PR	598830.00
AE	DC	1691.00
PA	OK	1835612.00
IL	HI	1734293.00
FL	NH	5592773.00
IL	MO	10671988.00
DE	WA	231380.00
WI	RI	156691.00
VA	KS	9646179.00
WY	WY	16783164.00
MT	SD	79395.00
MT	TN	27343.00
MD	AS	133050.00
AA	AZ	2565.00
IN	CA	3420178.00
VI	MA	209000.00
IA	CO	424006.00
FL	GU	6750.00
VI	TX	397720.00
ZZ	ND	11250.00
NM	IL	12620752.00
OK	HI	254666.00
VT	KS	55500.00
OK	MO	2457413.00
MP	MA	9500.00
MP	TX	12450.00
GU	LA	12160.00
FL	OR	5674229.00
WI	NM	294278.00
MD	VA	45031887.00
WA	AR	1140341.00
FR	GA	3300.00
VI	KY	936539.00
MA	DE	2125063.00
DC	HI	3440930.00
TX	DE	2993573.00
OR	LA	256599.00
MP	KY	2050.00
DC	MO	13379265.00
ME	SC	94730.00
IR	NC	28042.00
AA	CT	450.00
MT	IL	4128918.00
IN	RI	243610.00
TX	VI	26900.00
IL	GU	9000.00
OK	NH	434521.00
AE	KY	500.00
MA	VI	72800.00
VA	PA	52413492.00
CO	ID	920599.00
WV	ID	204880.00
AL	ME	218700.00
PA	KY	6666124.00
IL	OR	4592417.00
DC	PR	230064.00
DC	NH	5412939.00
KY	DE	199750.00
AE	MA	25812.00
AE	TX	19885.00
MN	TN	337681.00
MN	SD	2552741.00
NJ	NM	1789729.00
SC	NM	400283.00
GA	SC	5639501.00
NE	ME	23050.00
PA	TX	9041000.00
WA	NV	2840619.00
IN	IN	277808435.00
PA	MA	32764982.00
VA	MP	15302.00
AR	KS	336352.00
CT	TN	2410883.00
CT	SD	1165805.00
ND	OH	292362.00
FL	AS	98750.00
GU	VT	5734.00
AP	CA	1500.00
UT	ME	140650.00
MI	ME	533250.00
VA	ND	6165342.00
IL	CO	9801918.00
MD	NH	4013203.00
MS	WY	27650.00
CA	IN	26735344.00
RI	CA	1111277.00
AZ	NM	4523063.00
CT	MI	3954056.00
NV	KS	397800.00
WY	ID	868011.00
NY	CT	56883850.00
RI	RI	67209510.00
CT	UT	2337759.00
NY	MN	15279198.00
MD	PR	141538.00
MN	MI	1952763.00
OR	VT	3287493.00
ME	NY	2896339.00
MN	UT	1291749.00
NC	NC	340256124.00
GR	MA	1000.00
CT	AL	2651331.00
HK	VT	250.00
IL	AS	7500.00
DE	MA	2270878.00
DE	TX	632000.00
OK	VA	6138116.00
IA	OR	199145.00
LA	GA	2783873.00
MD	HI	2596024.00
MN	AL	1104365.00
FL	CO	8964941.00
CA	RI	14187377.00
MD	MO	8760657.00
ZZ	PA	92370.00
MS	WV	199200.00
DE	KY	488230.00
RI	IN	145300.00
CA	CA	1778142808.00
DC	VA	48256071.00
AP	IN	500.00
GA	NY	16784992.00
ND	NE	15850.00
RI	WI	415062.00
HI	ND	25112.00
CT	AK	664219.00
OK	AR	2052816.00
FL	MS	2944531.00
MO	ND	411381.00
WA	HI	1777288.00
MN	AK	1299182.00
AP	WI	250.00
WA	MO	1528941.00
AP	NJ	2000.00
PR	PA	267401.00
DC	AR	8026496.00
LA	KS	393586.00
TN	ME	723249.00
CO	VT	3590441.00
WV	VT	293741.00
SD	ME	65750.00
CA	AZ	27950672.00
VI	NE	40500.00
RI	NJ	564126.00
AZ	CT	987447.00
RI	AZ	161685.00
PA	NE	1172654.00
DC	NV	8733553.00
CA	NJ	36049731.00
AZ	MN	3755637.00
IL	MS	1383229.00
WA	NH	1310777.00
NH	PA	949496.00
WY	LA	260795.00
NV	GA	1735483.00
OK	NV	1131445.00
WA	PR	1250.00
CA	WI	41694209.00
OH	ME	1105887.00
ID	PA	305238.00
NY	NM	13303525.00
DE	OH	1166825.00
AR	GA	1569495.00
NC	WY	282304.00
NA	IL	242100.00
NH	ND	44925.00
BE	PA	900.00
IN	WI	1621832.00
NM	MD	397651.00
BX	MA	2000.00
IN	NJ	1161895.00
ID	ND	35703.00
SC	MN	537802.00
MT	MD	54890.00
SC	CT	523290.00
MS	NC	1439599.00
NJ	CT	7883708.00
MD	NV	6249695.00
VI	OH	110820.00
NJ	MN	4785272.00
CO	LA	1183010.00
WV	LA	310355.00
PA	OH	15924327.00
WI	CT	389703.00
WY	VT	140856.00
IA	MS	141100.00
MO	PA	2867307.00
ND	TX	297664.00
ND	MA	1037371.00
WI	MN	4387523.00
OR	ID	1038147.00
AE	OH	400.00
WA	VA	10111064.00
IN	AZ	1300246.00
MD	AR	3807038.00
HI	PA	298213.00
GU	ID	250.00
HI	MP	4285.00
ND	KY	327630.00
AA	NM	9270.00
NC	WV	897094.00
KS	MT	399242.00
VT	GA	207762.00
DE	NE	50350.00
AK	DE	40750.00
PR	ND	2350.00
